"anno","provincia","comune","mese","macro_tipologia","provenienza","arrivi","presenze"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Toscana","461","3056"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Toscana","34","163"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Toscana","232","1479"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Umbria","151","1006"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Umbria","12","85"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Umbria","65","390"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Marche","84","339"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Marche","17","72"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Marche","203","1301"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Lazio","46","362"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Lazio","863","5765"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Lazio","317","2627"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Abruzzo","4","11"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Abruzzo","35","223"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Abruzzo","142","983"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Molise","6","46"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Molise","10","57"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Molise","1","1"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Campania","27","182"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Campania","538","3593"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Campania","140","934"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Puglia","5","24"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Puglia","60","318"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Puglia","175","1104"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Basilicata","2","14"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Basilicata","19","111"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Basilicata","67","465"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Calabria","19","93"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Calabria","155","999"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Sicilia","1","14"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Sicilia","38","185"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Sicilia","147","650"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Sardegna","242","721"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Sardegna","613","1616"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Sardegna","22","53"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Bolzano","173","1528"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Bolzano","14","97"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Bolzano","153","992"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Trento","96","639"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Trento","95","734"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Trento",,"2"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Francia","765","3547"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Francia","187","1411"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Francia","636","3359"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Paesi Bassi","18","131"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Paesi Bassi","141","740"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Paesi Bassi","286","2157"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Germania","133","1275"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Germania","1876","10834"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Germania","261","1292"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Regno Unito","90","720"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Regno Unito","100","803"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Regno Unito","204","1205"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Irlanda","6","15"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Irlanda","5","30"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Irlanda","24","75"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Danimarca","11","49"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Danimarca",,"10"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Danimarca","15","68"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Grecia","6","16"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Grecia",,"5"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Portogallo","9","28"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Portogallo","40","116"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Portogallo","48","161"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Spagna","47","214"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Spagna","396","1478"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Spagna","230","821"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Belgio","13","48"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Belgio","39","201"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Belgio","43","186"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Lussemburgo","2","14"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Lussemburgo","10","103"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Islanda","3","11"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Norvegia","13","82"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Norvegia","22","153"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Norvegia",,"2"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Svezia","18","71"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Svezia","47","140"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Finlandia","3","17"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Svizzera (incluso Liechtenstein)","169","1193"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Svizzera (incluso Liechtenstein)","262","2153"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Svizzera (incluso Liechtenstein)","24","153"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Austria","5","33"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Austria","298","1824"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Austria","52","277"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Malta","4","20"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Malta","4","12"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Malta","7","17"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Turchia",,"12"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Turchia","5","16"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Estonia","1","2"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Estonia","2","3"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Lettonia","3","16"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Lettonia","3","16"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Lituania","1","7"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Lituania","5","9"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Lituania","2","8"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Polonia","84","532"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Polonia","231","1556"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Polonia","6","24"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Repubblica Ceca","54","224"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Repubblica Ceca","36","258"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Repubblica Ceca","2","5"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Slovacchia","12","70"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Slovacchia","4","15"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Ungheria","9","48"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Ungheria","18","78"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Romania","27","142"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Romania","37","183"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Romania","4","6"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Bulgaria","3","15"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Ucraina","12","82"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Ucraina","2","13"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Bielorussia","1","11"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Bielorussia","1","6"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Moldavia","3","16"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Moldavia","3","23"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Russia","6","28"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Russia","20","100"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Slovenia","31","151"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Slovenia","15","41"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Croazia","2","7"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Croazia","8","37"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Altri Paesi Europei","46","263"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Altri Paesi Europei","10","120"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Egitto",,"4"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Altri Paesi Africa Mediterranea","4","37"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Africa Mediterranea","3","11"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Altri Paesi Africa Mediterranea","20","73"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Altri Paesi dell'Africa","15","49"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi dell'Africa","1","1"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Altri Paesi dell'Africa",,"63"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Sud Africa","8","36"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Stati Uniti d'America","101","434"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Stati Uniti d'America","40","237"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Stati Uniti d'America","19","99"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Canada","6","42"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Canada","28","89"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Canada","21","89"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Altri Paesi o territori del Nord Americani","1","1"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Altri Paesi o territori del Nord Americani","3","11"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Messico","2","2"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Messico","6","11"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Venezuela","2","7"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Brasile","35","117"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Brasile","2","7"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Brasile","7","23"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Argentina","8","23"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Argentina","20","70"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Centro - Sud America","1","1"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Altri Paesi Centro - Sud America","3","63"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Altri Paesi Centro - Sud America","17","78"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Cipro",,"5"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Cipro","4","16"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Israele","8","9"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Israele",,"1"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","India","8","22"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Cina","8","31"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Cina","9","27"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Cina","22","91"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Corea del Sud","3","5"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Giappone","3","10"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Giappone","13","39"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Altri Paesi Asia Occidentale","4","43"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Altri Paesi Asia Occidentale","8","45"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Altri Paesi dell'Asia","5","30"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Altri Paesi dell'Asia","14","57"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Australia","13","62"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Australia","5","22"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Australia","13","65"
"2022","Provincia di Sassari","PALAU","8","Alberghiero","Nuova Zelanda","6","20"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Altri Paesi o territori dell'Oceania","2","6"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Alloggi privati in affitto","Piemonte","65","465"
"2022","Provincia di Sassari","PALAU","8","Extra-Alberghiero - Complementari","Piemonte","631","5797"
